gene_ids,Treatment1_FPKM_Coeff_of_Var,Treatment2_FPKM_Coeff_of_Var,Treatment3_FPKM_Coeff_of_Var,Treatment4_FPKM_Coeff_of_Var
gene-LOC111117048,1.0956674735187,1.09763681790215,0.499128166046736,1.04245008498955
gene-LOC111117049,0.517971787109614,1.18672790920372,0.556892079899092,1.28010932042153
gene-LOC111117050,0.255097689736637,0.329071896773598,0.273167740972186,0.227551941017007
gene-LOC111117051,0.651062864369696,1.00225453628485,0.464544021120529,1.20092304104189
gene-LOC111117052,0.806826937091228,2.43771288001981,0.650714355284629,0.8097453747608
gene-LOC111117053,1.21593174901184,2.18253441803033,1.30215783871947,1.69866118190361
gene-LOC111117054,0.603418776776996,0.837538927480312,0.570549452205444,0.858395750969857
gene-LOC111117055,0.647480146769694,0.766889897472191,0.466390845125528,0.486208740752804
gene-LOC111117056,0.955768003058706,1.40064199123696,0.969642144979774,1.43501265460664
gene-LOC111117057,0.579664706917016,0.782727045914729,0.694224804511825,0.51323088503502
gene-LOC111117058,0.297118644477834,0.427267505867874,0.336094721859881,0.62450488083871
gene-LOC111117059,0.118077750442867,0.458806738459328,0.224291269848979,0.275526081323484
gene-LOC111117060,0.308734208249862,0.323842213289563,0.446725522514391,0.261134673147875
gene-LOC111117061,1.77289570632909,1.95972217629019,0.941460194607651,1.20939290953486
gene-LOC111117062,2.05088473537806,2.89095376863906,1.62408906661914,1.59305598132665
gene-LOC111117063,1.89573713876059,1.82628441543761,1.77401423022406,1.6779054421721
gene-LOC111117064,2.125,2.91681547239451,1.69667027306717,NA
gene-LOC111117065,0.744576435075918,0.898040642785843,0.532856028651819,0.355539728734841
gene-LOC111117066,0.551396114533123,1.00582469314931,0.470858446463125,1.05845311517403
gene-LOC111117067,0.574807172040316,1.35802018994238,0.862322281102345,0.475917626345931
gene-LOC111117068,0.669111847968786,0.643704678198649,0.60807217560123,0.567070507042007
gene-LOC111117069,0.300512783626001,1.96530043559204,0.777427204259729,0.827031955356633
gene-LOC111117070,0.609093062330099,1.43924371436368,0.621234253393432,0.537710046666653
gene-LOC111117071,0.610357186647285,1.84817032207689,0.557463600095361,2.91681547239451
gene-LOC111117072,0.984965180364167,0.686193367599115,0.699411275515465,0.916192202777952
gene-LOC111117073,0.566549764132323,0.590123691491474,0.717405131900286,0.474154278829979
gene-LOC111117074,0.520115034143777,0.456586480082331,0.752826489774837,0.476846416891155
gene-LOC111117075,0.940534390289624,1.05455913577248,0.958113217083147,1.14619431266119
gene-LOC111117076,2.125,NA,2.43667888452446,1.9292845892005
gene-LOC111117077,0.74633305058279,2.54839583396776,1.04417735516276,1.79591759281085
gene-LOC111117078,1.61906715529134,1.67184620991372,1.48391084328269,1.33574691495696
gene-LOC111117079,2.125,NA,1.66820878811475,NA
gene-LOC111117080,NA,NA,1.64140384250601,2.91681547239451
gene-LOC111117081,1.19945431211951,1.26164364607951,0.740236445700808,1.60103272910652
gene-LOC111117082,0.9502831067462,1.51099818428077,1.14573744523233,1.32188177362783
gene-LOC111117083,0.797987972052496,0.915362184686771,0.611344930092553,1.01707982993965
gene-LOC111117085,1.1307209162753,0.958816421989914,0.413264431248924,0.80551254641092
gene-LOC111117087,0.421422320602338,0.766504447426578,0.363798135132801,0.550770977875378
gene-LOC111117088,0.742810656223641,1.17025828385596,0.548243550949745,1.13230268911367
gene-LOC111117089,0.47318041592015,0.49883436745066,0.422924255101986,0.361386291740411
gene-LOC111117091,1.00071991968651,2.06007370906969,0.926059747612177,1.40731395442475
gene-LOC111117092,0.188165870980861,0.261331712355256,0.447877544497308,0.250987527147732
gene-LOC111117093,0.226708859739415,0.429519342063209,0.361455140322943,0.424565659877987
gene-LOC111117094,0.481641290567474,0.655039871888451,0.414015383307409,0.777643333575023
gene-LOC111117095,0.692779763805731,0.714545677923655,0.409784047776774,0.758944422130672
gene-LOC111117096,1.14641464210813,0.913394405958254,1.22778875355282,0.986903490114456
gene-LOC111117098,0.626802118150729,0.792741845385159,0.797797230216606,0.858989308380472
gene-LOC111117099,0.465118408055601,0.657157936412992,0.492301535464966,1.18940164546208
gene-LOC111117100,0.408390672072472,0.920226126309062,0.620449045219593,0.495012591695662
gene-LOC111117101,0.163113065869854,0.321790290232265,0.109276105892665,0.342232303748497
gene-LOC111117103,0.441160638440131,0.688401157246231,0.62327193971248,0.675694334779752
gene-LOC111117104,0.976253775929414,1.99200426717885,0.585691441003453,1.02908742181393
gene-LOC111117105,1.00540291073913,2.55439524986251,0.580564749792979,1.63306091196273
gene-LOC111117107,0.57436615942653,0.507449633923742,0.749001610889912,0.825605475542038
gene-LOC111117108,0.249509944789832,0.452529021363507,0.661830436744574,0.47148709648201
gene-LOC111117109,0.358279798279458,0.41483416932134,0.584858471859004,0.700248774679829
gene-LOC111117110,1.33375223362865,1.16807817660166,0.544409018826278,1.80805770366843
gene-LOC111117111,NA,1.7670615797159,1.79994288933774,1.40482060913722
gene-LOC111117112,1.22327711978979,2.31583314727482,1.14176647805881,1.23487667626789
gene-LOC111117113,1.01294397745411,2.70003635742457,0.657493418125692,1.17681597636927
gene-LOC111117115,0.500849608265378,0.900601713015376,0.548283226265068,0.41996650478077
gene-LOC111117116,0.603818254613918,0.96491160431543,0.539519268961815,1.85229404154629
gene-LOC111117117,1.36635588060981,1.94121825328648,0.976139365056545,2.8733519964413
gene-LOC111117118,1.14422379553301,2.78230094931408,2.10389797089586,2.91681547239451
gene-LOC111117120,0.585141371797411,1.0002779328588,0.570037649834683,1.14233070160604
gene-LOC111117121,0.583998042132372,2.3422387398156,0.533825003374321,1.14763609790922
gene-LOC111117122,2.125,2.91681547239451,1.89865745539648,1.66827054173308
gene-LOC111117123,0.520578935537415,1.26986394557492,0.539547334141035,0.938095995486126
gene-LOC111117124,0.526949816594922,0.691354381381312,0.346579347536892,0.601451320664057
gene-LOC111117125,0.615065468586139,0.754872417206985,0.357159186870365,0.813484706315523
gene-LOC111117126,0.554514672652566,0.851446259946146,0.487369596863752,0.325408255165687
gene-LOC111117127,0.331780596417518,1.02853531939495,0.587577138571848,0.402423982609287
gene-LOC111117129,0.5054981067075,0.568374083985316,0.280376677896424,0.525934686830789
gene-LOC111117130,1.0225793604275,0.899871311460437,0.883145804810885,0.827563643765733
gene-LOC111117131,0.876114178742063,2.91681547239451,1.43249943443711,2.91681547239451
gene-LOC111117132,0.912470666045779,1.9278195866982,1.2720710895913,1.42776773253508
gene-LOC111117133,0.285153420753517,0.516518795911592,0.808701400744094,0.285617333423507
gene-LOC111117134,0.479024684993125,0.923050094731864,0.552167365625885,0.896721683938928
gene-LOC111117135,0.520190437428521,1.01798468442151,0.599416082888856,0.691086669388768
gene-LOC111117137,0.568263187286612,0.753159800990494,0.563707143697322,0.757643568204541
gene-LOC111117138,0.525881467920754,1.25706046850849,0.898565545543327,0.932564943311829
gene-LOC111117139,0.506668342138988,1.20828501688127,0.555240144264373,0.949450433036278
gene-LOC111117140,0.775171156670686,2.39963776287354,0.646916168895559,1.02146497828725
gene-LOC111117141,1.2331379590831,NA,1.25738245898677,1.64381110710618
gene-LOC111117143,2.125,1.54084209370923,1.84645656106434,2.00053345794884
gene-LOC111117144,0.371323381962355,1.34403494242912,0.767504757219362,0.783409557063819
gene-LOC111117145,0.86198496656592,1.57799843497318,0.992801477195289,1.59905269259841
gene-LOC111117146,0.766065541645163,1.73801785222999,1.08988409947294,1.59877759689104
gene-LOC111117147,0.531060262155696,0.254844391595411,0.462334527852706,0.660343448591995
gene-LOC111117148,0.744769897360438,1.55843596852387,1.04011137064566,1.32291269815916
gene-LOC111117149,1.66668042544333,0.742121489809909,0.621989834186073,0.93828474468223
gene-LOC111117151,0.276358892220964,0.268992946951262,0.193364801628948,0.332224322253777
gene-LOC111117152,0.151349249152251,2.13192448911797,0.884963448192635,1.77514837400244
gene-LOC111117153,0.660766661079102,0.686853904108757,0.52311712249532,0.486915515820165
gene-LOC111117154,0.428721761463022,0.653620925734375,0.670190258781707,0.521038551244942
gene-LOC111117155,2.125,NA,1.67750006139438,1.94422373337352
gene-LOC111117157,0.702489604847687,0.592164443527263,0.7443231659995,0.724353561789184
gene-LOC111117158,0.441393036978285,0.423292180282948,0.468657819914304,0.655582802479839
gene-LOC111117159,0.656073717502335,1.38033147629473,0.592705164250425,1.56743473109577
gene-LOC111117161,0.685974758572498,1.04491466395122,1.04217918290154,1.23997774590899
gene-LOC111117162,0.41064181100891,0.847332590963511,0.806532528580582,1.34137960495841
gene-LOC111117163,0.329135219009775,0.96316214954775,0.361022306407401,0.939599050660388
gene-LOC111117164,0.454841361729547,0.324428929818125,0.209285796043119,0.24300880243397
gene-LOC111117165,0.478799988618476,0.488084055193457,0.303905931325761,0.179461553735148
gene-LOC111117166,0.329271827276007,0.492254705825533,0.449321445116598,0.337956525590558
gene-LOC111117168,0.487447822681372,0.779129868925896,0.784223384722238,1.56768266220511
gene-LOC111117169,1.48234013249353,2.0371632855431,0.895646202218334,1.55825654029273
gene-LOC111117170,0.810836741455987,0.930618312827345,0.645492941830193,0.872675996590037
gene-LOC111117171,0.305214156214015,1.05248085057151,0.658837228274459,1.52670074715685
gene-LOC111117172,0.949217114926307,1.54660753586605,0.798337077881813,1.46398346324498
gene-LOC111117173,0.936331203998918,1.38026323748088,0.813269898508247,1.05460411333736
gene-LOC111117174,0.419465517542352,0.377071740883266,0.56601998999533,0.701733352449626
gene-LOC111117175,0.316717196417455,0.199678670112436,0.447258840361207,0.255590878842953
gene-LOC111117177,0.465953927139484,0.369335134688806,1.30187490186568,0.46981868103422
gene-LOC111117178,0.818440928643405,0.63176099692434,0.450844244618494,0.303904206832443
gene-LOC111117179,0.448525226410628,1.37629151623825,0.715045685788165,0.774009101961374
gene-LOC111117180,0.700896235118664,1.51728901003772,0.553976075884996,1.0094665742775
gene-LOC111117181,0.905211334539984,1.08847150649281,0.991515210292707,1.18639551671484
gene-LOC111117182,0.494568603181594,0.396733681819188,0.615688664635595,0.362502975862218
gene-LOC111117184,0.830983321423601,1.26757177476021,0.805873521927608,1.71331909300208
gene-LOC111117185,NA,NA,2.13443764663875,NA
gene-LOC111117186,0.447796314283278,1.25263925341255,0.601886062152528,1.18796401883665
gene-LOC111117187,0.576094726100001,1.10192951091943,0.614930857744172,1.07043499503562
gene-LOC111117188,0.298203104595215,0.804666128181837,0.334437166480834,0.645944156967628
gene-LOC111117189,0.379464064033077,0.642194887072734,0.237429689155415,0.519317477469071
gene-LOC111117191,0.358526269464866,1.04998427436141,0.874108123227037,1.44422068586552
gene-LOC111117192,0.30385920911853,0.857186485211971,0.431559445375681,1.08760747837895
gene-LOC111117193,0.257027067980019,0.750103139693007,0.354628680628997,1.05453440500126
gene-LOC111117194,0.211920021424432,0.669022381793332,0.382970740157446,1.03350350044553
gene-LOC111117195,1.65170932211603,1.23410442048472,0.92236714141951,0.890053429245006
gene-LOC111117196,0.352341863724904,1.0756491069865,0.636014386265169,1.0451566119206
gene-LOC111117198,0.868607348988384,0.798943564811522,0.44024747332098,0.768746535866696
gene-LOC111117199,0.350003286913552,0.574421045542586,0.37059799604371,0.569043563585954
gene-LOC111117200,0.573674241399623,0.749744501498107,0.488967988189812,0.423218740072241
gene-LOC111117201,0.824351573579456,1.25515209638077,0.385575110624273,0.811733249712162
gene-LOC111117202,0.184650884850722,0.460638188626801,0.329775266305608,0.337996007781312
gene-LOC111117203,0.416544993598623,1.08841037000497,0.74498757447963,0.885477591394159
gene-LOC111117205,0.724856924931447,1.26063594845842,1.24463032377306,1.17443136394175
gene-LOC111117206,0.666726457525026,0.601946852262124,0.4386840094333,0.622922473569323
gene-LOC111117207,0.476420568223562,0.92646520614673,0.462946091155273,0.735121300562154
gene-LOC111117209,0.729960877915836,0.652705771382821,0.613736244245085,0.554213198485427
gene-LOC111117210,0.717594313574859,1.01150560287799,0.547442874684873,0.649300499192297
gene-LOC111117211,0.479953296834705,0.773600292241319,0.595429480028857,0.70837735923684
gene-LOC111117212,0.835391535071241,1.23513830510657,0.52459469880167,0.739230541739772
gene-LOC111117214,0.726807481954468,1.88836900704313,0.442503843751254,1.07325478331805
gene-LOC111117215,1.04131175487285,1.14280950379771,0.496587745072337,0.665950622665726
gene-LOC111117216,2.125,1.72966052481235,1.05145886729826,1.10215237090895
gene-LOC111117217,0.6911573646337,0.965575654330237,0.902633209708583,0.646042632106136
gene-LOC111117218,0.587956743093823,0.724015539346255,0.480792783640366,0.634019881097999
gene-LOC111117219,0.558104467604371,0.840310578336179,0.522169316660532,0.566890342464748
gene-LOC111117220,0.948734049458534,1.37872882581866,0.752624381778333,0.546856117590298
gene-LOC111117222,0.644817544016414,2.91681547239451,0.546524677009861,1.91497618698901
gene-LOC111117223,0.187630807457372,2.29013459454468,0.636576241462087,1.72716898037592
gene-LOC111117224,0.721233906340504,0.955404970719785,0.448440244144967,1.15904973004519
gene-LOC111117225,0.731964276398239,1.93287058217325,0.557202967675622,1.94102015358883
gene-LOC111117226,0.615498829996843,1.41947935894385,0.552317873444291,1.27514875748156
gene-LOC111117227,1.46247983760484,2.34920482008076,1.62592125470834,1.2170716520284
gene-LOC111117229,1.0856522373448,2.91681547239451,0.812388315541583,1.36392389756741
gene-LOC111117230,0.6321379363424,1.99030166801355,0.804171882713192,1.07323585330733
gene-LOC111117231,1.31525022314229,NA,2.390476192453,2.31302050456737
gene-LOC111117232,0.982253940634605,0.968858034692032,0.82085326206989,1.33873502484711
gene-LOC111117233,0.730543891681056,1.89168591206445,1.13270406235235,2.40249380870756
gene-LOC111117234,0.713706969272173,1.20109614386174,0.851785556354501,1.96098888847137
gene-LOC111117235,0.590916484488689,0.65063796247118,0.561109168084345,0.37405128796147
gene-LOC111117237,0.59420819349659,0.611497095298893,0.533108943465558,0.481694970586153
gene-LOC111117238,0.534745990550269,0.329038202702651,0.491271906191333,0.44436835307141
gene-LOC111117239,1.10928475984839,2.38736459623625,1.45925414943243,2.13150311528057
gene-LOC111117240,1.03710408552751,1.72158294491072,1.74435057913984,2.27800297041486
gene-LOC111117241,0.709282582840982,1.02377454889301,0.821345117298901,0.849554800223258
gene-LOC111117242,2.125,1.08313777211561,2.55155181539914,1.52461610446838
gene-LOC111117244,0.714816674749787,0.789842007705425,0.82011354018328,0.536201214569527
gene-LOC111117245,0.498191751863888,1.17752865666545,1.19400131234896,1.58763618946912
gene-LOC111117246,0.618927093203569,1.13943943254795,0.605009387980265,0.702108191290491
gene-LOC111117247,1.10754206764914,1.6428419160563,0.609521238455581,2.91681547239451
gene-LOC111117248,0.623213081649962,0.624514253388018,0.268152399343323,0.751289167731089
gene-LOC111117249,0.532187181103803,1.16496251123088,0.609791761969507,1.30807299019592
gene-LOC111117251,0.743933823342871,1.34328558038447,0.554012935854269,0.567391921903062
gene-LOC111117252,0.664326508333671,0.671206347924827,0.661663670552682,0.666047291334413
gene-LOC111117253,0.510513510526015,1.26039680808669,0.847320797006702,0.635746508928187
gene-LOC111117254,0.336529146820049,2.03068371098746,0.609337159869591,1.75542327649856
gene-LOC111117255,0.661750624767291,1.13419376551101,0.793844216344472,1.18739994052252
gene-LOC111117256,0.349052603301456,2.91681547239451,0.66520662846963,1.50638800562806
gene-LOC111117258,0.590145073864164,1.81838898729267,0.502123806274982,2.13536532555063
gene-LOC111117259,0.691836523243277,0.666158491286881,0.494245258546115,0.394900149007532
gene-LOC111117260,0.717004083844077,0.918952192209016,0.494925261797554,0.392861688033706
